DEALER ID,Cibil Score,TOTAL ASSET COST,ASSET CTG,ASSET MODEL NO,MARITAL STATUS,GENDER,ADDRESS TYPE,EMPLOY CONSTITUTION,EMPLOYER TYPE,phone_digitalage,Application Status
91915,776.0,94404.0,MCEXA,160214,Single,Female,RESIDENCE,SALARIED,SELF-EMPLOYED,698.0,0
78600,725.0,101094.0,MCEXA,129101,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,133.0,1
199767,725.0,94404.0,MCECB,140212,Single,Male,RESIDENCE,SELF-EMPLOYED,Government,535.0,1
94953,725.0,94404.0,MCECC,139542,Married,Male,RESIDENCE,SALARIED,Non-Government,1988.0,0
76280,746.0,87780.0,MCECA,199546,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
94718,641.0,92168.0,MCECA,160832,Married,Male,Rented,SALARIED,SALARIED,459.0,1
88021,686.0,94404.0,ESNRB,139542,Married,Male,Rented,SELF-EMPLOYED,Government,1609.0,0
68396,725.0,94404.0,SCEXA,124650,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,100.0,1
71234,785.0,94404.0,ESNRB,199546,Single,Male,RESIDENCE,SALARIED,SALARIED,1998.0,1
95564,725.0,104684.0,MCEXA,129101,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
194122,725.0,95416.0,MCEXA,143950,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1865.0,1
195036,725.0,94404.0,SCEXA,134124,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1988.0,1
78081,587.0,94404.0,EMECA,199546,Single,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,Non-Government,1998.0,0
101751,761.0,184863.0,MCPRA,145114,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,-1.0,1
110587,725.0,84000.0,MCECA,134122,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2772.0,1
76219,773.0,80512.0,MCECA,134121,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,3132.0,1
68396,648.0,94404.0,ESNRC,143240,Married,Male,PARENT OWNED-HOUSE,SELF-EMPLOYED,Non-Government,635.0,0
85382,609.0,94404.0,MCECC,134121,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,Government,213.0,0
93334,725.0,94404.0,MCECC,139541,Single,Male,Parental,SALARIED,Non-Government,61.0,0
83735,725.0,97281.0,SCECA,134897,Single,Female,Self/Spouse Owned,SALARIED,SALARIED,2117.0,1
109806,670.0,94404.0,ESECB,134121,Married,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,2669.0,0
102425,772.0,105956.0,SCECA,185294,Married,Female,Parental,SALARIED,SALARIED,2708.0,1
196313,725.0,107647.0,MCEXA,143607,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
111816,725.0,98670.0,MCEXA,175683,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,5324.0,1
109879,716.0,111102.0,MCEXA,149668,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
89450,670.0,94404.0,MCEXB,199546,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1662.0,0
112549,725.0,89450.0,MCECA,140212,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,153.0,1
89450,725.0,94404.0,EMECA,149670,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,575.0,1
96622,722.0,94404.0,EMECA,129102,Married,Male,Rented,SALARIED,Non-Government,-1.0,1
93582,725.0,98683.0,MCEXA,139543,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
85953,725.0,93563.0,MCEXA,143238,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
93500,725.0,93320.0,MCEXA,139542,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2011.0,1
92919,759.0,93700.0,SCECA,143241,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2812.0,1
61224,718.0,92685.0,SCECA,143240,Single,Female,Parental,SALARIED,SALARIED,97.0,1
110865,704.0,94404.0,SCEXA,143240,Married,Male,Parental,SALARIED,Non-Government,2760.0,1
88666,627.0,94404.0,MOECA,149668,Single,Male,OWNED-BUNGLOW,SELF-EMPLOYED,Non-Government,1988.0,0
80961,692.0,98750.0,MCEXA,139542,Married,Female,Self/Spouse Owned,SALARIED,SALARIED,5324.0,1
82657,799.0,94404.0,SCECA,143607,Single,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,811.0,0
190304,725.0,105980.0,MCEXA,143607,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
82916,704.0,149500.0,MCPRA,139744,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
76914,725.0,94404.0,MCEXB,139543,Single,Male,RENTED-ROWHOUSE,SALARIED,SALARIED,228.0,1
201471,771.0,92388.0,MCECA,140208,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,3102.0,1
91403,767.0,94404.0,SCECA,182264,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1279.0,1
85328,685.0,94404.0,MCEXB,180008,Single,Male,Company Provided,SALARIED,Non-Government,973.0,0
112601,725.0,94404.0,EMECA,143238,Married,Male,OWNED-PENTHOUSE,SALARIED,Non-Government,1998.0,0
100609,617.0,94404.0,MCPRA,139542,Married,Male,RENTED-ROWHOUSE,SALARIED,Government,2082.0,0
88282,725.0,94404.0,MCPRA,183086,Married,Female,OWNED-PENTHOUSE,SELF-EMPLOYED,Non-Government,228.0,1
91984,725.0,94404.0,SCECA,140208,Single,Male,OWNED-BUNGLOW,SALARIED,SELF-EMPLOYED,1998.0,1
98395,725.0,106880.0,SCEXA,143244,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,201.0,1
95923,746.0,94404.0,MOECA,160214,Single,Male,RESIDENCE,SALARIED,Government,1262.0,0
112744,725.0,88200.0,MCECA,140208,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,3398.0,1
95601,725.0,102207.0,MCEXA,129101,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1917.0,1
49849,693.0,94404.0,EMECA,140208,Single,Male,RESIDENCE,SALARIED,SALARIED,-1.0,0
96005,725.0,91659.0,MCECA,143948,Single,Female,Parental,SELF-EMPLOYED,SELF-EMPLOYED,436.0,1
76873,725.0,116785.0,SCEXA,160001,Married,Female,RESIDENCE,SALARIED,Non-Government,158.0,1
74677,720.0,103077.0,MCEXA,129101,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
71755,758.0,102424.0,SCEXA,124650,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2281.0,1
79245,725.0,94404.0,MCECA,129101,Married,Male,Rented,SALARIED,SELF-EMPLOYED,1870.0,1
98866,702.0,94404.0,MCEXB,143233,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1998.0,1
64785,725.0,94404.0,EMECA,138383,Single,Male,RENTED-ROWHOUSE,SALARIED,SALARIED,1641.0,0
81952,702.0,110171.0,MCEXA,149668,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
192863,725.0,81300.0,MCECA,134121,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1612.0,1
110237,725.0,86560.0,MCECA,145941,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1917.0,1
94916,725.0,103008.0,MCEXA,129102,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,3467.0,1
81614,725.0,102038.0,SCECA,143240,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,790.0,1
99997,757.0,94667.0,MCECA,140212,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,450.0,1
95590,752.0,98430.0,MCECA,143949,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
95094,595.0,94404.0,MOECA,140208,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1998.0,0
109524,725.0,94404.0,SCEXA,160832,Married,Male,OWNED-PENTHOUSE,SALARIED,Non-Government,1998.0,0
79726,725.0,108060.0,SCECA,133253,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,809.0,1
78650,725.0,94404.0,SCECA,200153,Single,Male,RESIDENCE,SALARIED,SALARIED,1998.0,0
90133,623.0,94404.0,ESNRC,183085,Married,Male,OWNED-ROWHOUSE,SALARIED,SALARIED,1998.0,0
191660,722.0,104000.0,MCEXA,129101,Married,Female,Parental,SELF-EMPLOYED,SELF-EMPLOYED,325.0,1
53444,764.0,113301.0,MCEXA,129101,Single,Male,Rented,SALARIED,SALARIED,1988.0,1
113299,773.0,94404.0,EMECA,199546,Single,Male,OWNDED-FLAT,SELF-EMPLOYED,SELF-EMPLOYED,730.0,1
81952,590.0,137838.0,MCEXA,139544,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,809.0,1
106929,725.0,101547.0,MCEXA,129102,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
63094,580.0,94404.0,ESECB,145122,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,608.0,0
100662,761.0,79487.0,MCECA,143624,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1218.0,1
104644,725.0,101320.0,MCEXA,175683,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,456.0,1
92759,728.0,94404.0,EMECA,142832,Married,Male,RESIDENCE,SALARIED,Non-Government,3169.0,1
92528,751.0,90013.0,MCECA,138469,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
108328,748.0,94404.0,MCEXB,124650,Married,Male,OWNED-ROWHOUSE,SALARIED,SELF-EMPLOYED,1998.0,0
81990,725.0,94404.0,ESECB,143237,Married,Male,OWNED-ROWHOUSE,SELF-EMPLOYED,Non-Government,-1.0,1
87887,725.0,103500.0,MCEXA,139543,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2324.0,1
192020,746.0,94404.0,ESNRC,149670,Married,Male,Parental,SELF-EMPLOYED,Government,904.0,1
62397,767.0,79000.0,MCECA,134121,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
99896,742.0,94647.0,SCECA,143240,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
96702,725.0,94404.0,MCECC,174641,Single,Male,RENTED-ROWHOUSE,SALARIED,SALARIED,91.0,0
88666,728.0,94404.0,MCECC,139544,Single,Male,PARENT OWNED-FLAT,SALARIED,Government,1998.0,1
106699,725.0,94404.0,ESNRC,140212,Single,Male,RESIDENCE,SELF-EMPLOYED,Government,1881.0,1
107804,725.0,94404.0,MCECA,143241,Married,Male,RENTED-ROWHOUSE,SELF-EMPLOYED,Non-Government,1998.0,1
85466,725.0,93200.0,SCECA,143240,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
85539,533.0,94404.0,ESNRB,185293,Married,Male,OWNED-PENTHOUSE,SALARIED,Non-Government,1447.0,0
74007,763.0,94404.0,MCEXA,199546,Married,Male,RESIDENCE,SALARIED,Non-Government,228.0,1
106589,725.0,94404.0,MOECA,153778,Married,Male,Rented,SELF-EMPLOYED,Non-Government,967.0,1
96043,725.0,86253.0,MCECA,160832,Married,Female,RESIDENCE,SALARIED,Non-Government,2078.0,1
106884,753.0,94404.0,MCEXB,133251,Single,Male,RESIDENCE,SELF-EMPLOYED,Government,1998.0,0
113188,725.0,109300.0,MCEXA,129101,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,125.0,1
89496,725.0,91922.0,MCECA,140208,Married,Male,RESIDENCE,SALARIED,Non-Government,630.0,1
189900,725.0,105400.0,SCEXA,159772,Married,Male,Parental,SALARIED,SALARIED,1187.0,1
99799,725.0,86910.0,MCECA,134122,Married,Male,Rented,SALARIED,SALARIED,327.0,1
93498,725.0,94404.0,ESECB,140212,Married,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,1988.0,0
85591,725.0,94404.0,SCEXA,160214,Single,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,3227.0,0
64167,654.0,94404.0,ESNRC,140682,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,499.0,0
197364,725.0,133299.0,MCEXA,139544,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
107282,725.0,94404.0,MCPRA,160832,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,570.0,1
82729,713.0,94404.0,ESECB,140208,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,Non-Government,317.0,1
91105,731.0,94404.0,ESNRC,143240,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,1844.0,1
110773,725.0,73240.0,SCECA,134896,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1912.0,1
70394,725.0,70920.0,MCECA,145122,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2012.0,1
74137,725.0,94404.0,EMECA,182701,Married,Male,Company Provided,SELF-EMPLOYED,SALARIED,3559.0,1
90023,725.0,99350.0,MCECB,140683,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,698.0,1
80420,725.0,95487.0,SCECA,134123,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,176.0,1
91984,770.0,94404.0,MCEXA,140208,Single,Male,PARENT OWNED-FLAT,SALARIED,SALARIED,1998.0,1
111017,725.0,98739.0,MCEXA,139542,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,64.0,1
89325,636.0,95708.0,MCEXA,139542,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,5324.0,1
94718,628.0,79840.0,MCECA,134121,Married,Male,Rented,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
99997,725.0,94404.0,MOECA,175954,Married,Male,OWNED-ROWHOUSE,SELF-EMPLOYED,Non-Government,456.0,1
65315,766.0,94404.0,MCPRA,134896,Married,Male,Rented,SALARIED,SALARIED,84.0,1
85814,725.0,94404.0,SCEXA,139546,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,486.0,0
97057,764.0,79284.0,MCECA,138383,Married,Male,Parental,SALARIED,SALARIED,3829.0,1
88282,725.0,102716.0,MCECA,199546,Married,Male,Rented,SALARIED,SALARIED,1998.0,1
85466,725.0,101091.0,MCEXA,129102,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,53.0,1
92766,652.0,94404.0,MOECA,143241,Single,Female,Parental,SALARIED,SELF-EMPLOYED,2312.0,0
61095,768.0,94404.0,MCECB,200863,Married,Male,Parental,SELF-EMPLOYED,Government,698.0,1
111266,728.0,93253.0,SCECA,200153,Single,Male,Parental,SALARIED,SALARIED,2761.0,1
201612,716.0,94404.0,EMECA,160832,Married,Male,OWNDED-FLAT,SELF-EMPLOYED,SALARIED,1988.0,0
111848,725.0,155500.0,MCPRA,139744,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
81895,659.0,94404.0,MOECA,143240,Married,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,1998.0,0
107240,745.0,84167.0,MCECA,145121,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,603.0,1
73549,694.0,94404.0,ESNRC,134890,Married,Male,OWNED-ROWHOUSE,SALARIED,Non-Government,1988.0,0
77259,755.0,83040.0,MCECA,166537,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
78929,725.0,94019.0,SCECA,143241,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
93865,670.0,94404.0,MCEXA,143240,Married,Male,Company Provided,SALARIED,Non-Government,1998.0,0
79963,776.0,96000.0,MCEXA,129102,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
96861,628.0,94404.0,ESNRC,140208,Married,Male,PARENT OWNED-HOUSE,SELF-EMPLOYED,SELF-EMPLOYED,1315.0,0
83459,615.0,94404.0,EMECA,143240,Single,Female,RENTED-ROWHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,2232.0,0
84568,773.0,112362.0,SCEXA,160001,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,138.0,1
112908,785.0,94404.0,ESECB,166536,Single,Male,OWNED-BUNGLOW,SALARIED,Non-Government,2761.0,1
90050,617.0,94404.0,ESECB,140208,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,Government,1998.0,0
106121,767.0,85726.0,SCECA,174641,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,790.0,1
106635,734.0,101378.0,MCECA,140208,Married,Male,Parental,SALARIED,SALARIED,3497.0,1
197784,788.0,94404.0,ESECB,175867,Single,Male,PARENT OWNED-FLAT,SALARIED,SELF-EMPLOYED,2078.0,1
99295,775.0,94404.0,MCPRA,134122,Married,Female,OWNED-ROWHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
64784,725.0,79606.0,MCECA,134121,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,-1.0,1
93498,666.0,91338.0,SCECA,169914,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1980.0,1
193881,725.0,108123.0,MCEXA,129101,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,3497.0,1
189940,725.0,94404.0,EMECA,145122,Single,Male,Parental,SALARIED,SALARIED,1937.0,1
86550,628.0,94404.0,SCECA,140212,Married,Male,Rented,SALARIED,Non-Government,3804.0,0
106427,701.0,96670.0,SCECA,143240,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2147.0,1
63225,533.0,94404.0,ESNRC,129101,Married,Male,OWNED-BUNGLOW,SELF-EMPLOYED,SALARIED,86.0,0
89240,739.0,92826.0,MCECA,199546,Married,Male,Parental,SALARIED,SALARIED,1998.0,1
88357,725.0,94404.0,MCECB,199546,Single,Male,OWNED-PENTHOUSE,SELF-EMPLOYED,SALARIED,2018.0,1
86151,649.0,94404.0,ESNRC,138383,Single,Male,PARENT OWNED-FLAT,SALARIED,Non-Government,698.0,0
91934,725.0,97000.0,MCEXA,139543,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,3497.0,1
99997,744.0,94667.0,MCECA,140212,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,608.0,1
60404,725.0,94404.0,MCEXB,177055,Single,Female,Parental,SALARIED,SALARIED,5066.0,1
79548,725.0,92555.0,SCECA,143240,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,243.0,1
87887,725.0,105500.0,MCEXA,129102,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,3037.0,1
113418,725.0,88000.0,MCECA,143237,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1187.0,1
90867,743.0,94404.0,MCEXB,129101,Single,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
111389,609.0,94404.0,ESNRB,143233,Single,Male,PARENT OWNED-HOUSE,SALARIED,Government,565.0,0
104955,721.0,94404.0,SCEXA,175955,Single,Male,RESIDENCE,SELF-EMPLOYED,SALARIED,2101.0,0
197494,706.0,94404.0,ESNRB,124650,Married,Female,Parental,SALARIED,Non-Government,2761.0,1
95564,725.0,94404.0,ESECB,134123,Single,Female,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,1301.0,1
107621,798.0,92906.0,MCEXA,139542,Married,Male,Parental,SALARIED,SALARIED,1998.0,1
109011,757.0,81301.0,MCECC,143232,Married,Male,Parental,SALARIED,SALARIED,1907.0,1
108156,725.0,88934.0,SCECA,134123,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
76653,725.0,94404.0,MCEXA,143237,Married,Female,Self/Spouse Owned,SALARIED,Non-Government,275.0,0
75612,764.0,94404.0,ESNRC,134121,Married,Male,Company Provided,SALARIED,Non-Government,1998.0,1
200644,725.0,88753.0,MCECA,140212,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,370.0,1
106888,725.0,89573.0,MCECA,145941,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
75326,771.0,106980.0,MCECA,200862,Single,Male,Self/Spouse Owned,SALARIED,SALARIED,1988.0,1
198726,725.0,143265.0,MCPRA,139744,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,263.0,1
107362,701.0,96982.0,MCEXA,129102,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2548.0,1
197503,726.0,89414.0,SCECA,134123,Married,Male,Self/Spouse Owned,SALARIED,SALARIED,1998.0,1
111816,725.0,88428.0,MCECA,199546,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
77850,725.0,94404.0,MCECA,134123,Married,Male,OWNED-PENTHOUSE,SALARIED,SELF-EMPLOYED,2396.0,1
106824,718.0,94404.0,MCEXB,143232,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,2147.0,1
194128,598.0,91582.0,MCECB,140681,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2173.0,1
100537,725.0,98000.0,SCECA,134897,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1262.0,1
88357,699.0,94404.0,ESECB,140212,Single,Male,OWNED-PENTHOUSE,SALARIED,SELF-EMPLOYED,507.0,0
95815,725.0,91351.0,MCECA,199546,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,912.0,1
108667,625.0,94404.0,SCEXA,140215,Single,Male,RESIDENCE,SALARIED,Non-Government,173.0,0
62226,705.0,92600.0,MCECB,140681,Married,Male,Parental,SALARIED,SALARIED,2078.0,1
95589,725.0,94404.0,MCECA,160832,Married,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,SALARIED,570.0,1
87990,736.0,94404.0,MCECC,155457,Married,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,105.0,0
52021,743.0,94404.0,MOECA,200153,Married,Female,OWNED-ROWHOUSE,SALARIED,SALARIED,809.0,1
194121,772.0,113901.0,SCECA,185294,Single,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
92699,725.0,94404.0,MCEXA,160894,Single,Female,PARENT OWNED-HOUSE,SELF-EMPLOYED,Non-Government,2147.0,0
95822,597.0,94404.0,EMECA,129102,Married,Male,RESIDENCE,SELF-EMPLOYED,Government,1998.0,1
93132,743.0,95720.0,MCECA,145121,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1609.0,1
66993,646.0,94404.0,MCECC,129101,Married,Male,RESIDENCE,SALARIED,SELF-EMPLOYED,1998.0,0
81397,725.0,90505.0,MCECA,199546,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1671.0,1
74598,685.0,85742.0,MCECA,138469,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2396.0,1
96866,792.0,99959.0,MCEXA,175683,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1965.0,1
83726,725.0,94404.0,MCEXB,143606,Single,Male,RESIDENCE,SALARIED,SALARIED,2772.0,0
109793,725.0,86090.0,MCECA,160832,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1631.0,1
110549,725.0,94404.0,MCPRA,198364,Single,Female,OWNED-PENTHOUSE,SELF-EMPLOYED,SALARIED,-1.0,1
113407,725.0,87900.0,MCECA,140212,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,2392.0,1
110867,685.0,94404.0,ESECB,199546,Single,Male,RESIDENCE,SELF-EMPLOYED,Non-Government,3408.0,0
85131,749.0,94969.0,SCECA,138395,Married,Male,Rented,SALARIED,SELF-EMPLOYED,2240.0,1
108709,725.0,94404.0,MOECA,140212,Married,Male,RESIDENCE,SELF-EMPLOYED,SELF-EMPLOYED,566.0,1
112666,634.0,94404.0,ESNRB,170161,Single,Male,RENTED-ROWHOUSE,SALARIED,Government,790.0,0
82484,608.0,94404.0,EMECA,174331,Married,Male,PARENT OWNED-HOUSE,SELF-EMPLOYED,SELF-EMPLOYED,201.0,0
73894,613.0,81538.0,MCECA,134121,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,851.0,1
73665,725.0,94404.0,ESNRB,143240,Single,Female,RESIDENCE,SALARIED,SALARIED,1988.0,1
190878,725.0,94404.0,ESNRC,138383,Married,Male,PARENT OWNED-HOUSE,SELF-EMPLOYED,Non-Government,1524.0,0
111397,711.0,94404.0,MCECB,138383,Single,Male,OWNED-ROWHOUSE,SELF-EMPLOYED,SALARIED,3497.0,1
113533,744.0,94404.0,MCECB,140208,Single,Male,OWNED-PENTHOUSE,SELF-EMPLOYED,SALARIED,1998.0,1
79449,725.0,94404.0,ESECB,139542,Married,Female,PARENT OWNED-FLAT,SALARIED,Non-Government,2694.0,0
87637,764.0,94404.0,MCEXB,140215,Single,Male,Self/Spouse Owned,SELF-EMPLOYED,Government,1998.0,0
100619,725.0,87241.0,MCECA,145941,Married,Male,Parental,SELF-EMPLOYED,SELF-EMPLOYED,356.0,1
87408,705.0,102000.0,MCEXA,129102,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1988.0,1
112607,700.0,94404.0,ESNRC,149669,Married,Male,OWNDED-FLAT,SELF-EMPLOYED,SALARIED,173.0,1
200294,725.0,94404.0,ESECB,185466,Single,Male,Parental,SALARIED,SELF-EMPLOYED,1672.0,0
109344,725.0,90745.0,MCECA,140208,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1529.0,1
64000,762.0,148468.0,MCEXB,139810,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,3475.0,1
84373,725.0,87651.0,MCECA,140212,Married,Female,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2286.0,1
94718,725.0,89500.0,MCECA,140208,Single,Male,RESIDENCE,SALARIED,Non-Government,1571.0,1
112019,689.0,94404.0,MCPRA,138383,Single,Male,PARENT OWNED-FLAT,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,0
82370,725.0,84958.0,MCECA,140212,Married,Male,Parental,SALARIED,SALARIED,204.0,1
92735,726.0,100808.0,MCEXA,139543,Single,Male,RESIDENCE,SALARIED,Non-Government,1998.0,1
196325,725.0,98280.0,MCEXA,129102,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,2249.0,1
97633,698.0,94404.0,MCEXB,199546,Married,Male,OWNED-PENTHOUSE,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,0
89240,646.0,94235.0,MCEXA,143238,Married,Male,Self/Spouse Owned,SELF-EMPLOYED,SELF-EMPLOYED,1998.0,1
64811,725.0,94404.0,MCEXB,199546,Single,Male,OWNDED-FLAT,SALARIED,SELF-EMPLOYED,698.0,0
